GO Accession	GO Name	GO Aspect	P-value (1)	P-value (2)	Protein List (1)	Protein List (2)
GO:0034330	cell junction organization	biological_process	1E0		lcl|c242839_g1_i1|m.30268	
GO:0044712	single-organism catabolic process	biological_process	1E0		lcl|c231864_g5_i1|m.16720,lcl|c230414_g1_i1|m.15275	
GO:0035383	thioester metabolic process	biological_process	1E0		lcl|c227188_g1_i1|m.12222,lcl|c241579_g2_i3|m.28729	
GO:0035384	thioester biosynthetic process	biological_process	1E0		lcl|c227188_g1_i1|m.12222,lcl|c241579_g2_i3|m.28729	
GO:0034332	adherens junction organization	biological_process	1E0		lcl|c242839_g1_i1|m.30268	
GO:0010646	regulation of cell communication	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0010647	positive regulation of cell communication	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0071840	cellular component organization or biogenesis	biological_process	1E0		lcl|c231859_g5_i5|m.16713,lcl|c230034_g1_i1|m.14877,lcl|c218820_g4_i2|m.5974,lcl|c216621_g3_i1|m.4676,lcl|c225618_g2_i6|m.10783,lcl|c225753_g2_i5|m.10911,lcl|c221753_g3_i7|m.7844,lcl|c224201_g3_i8|m.9658,lcl|c227322_g4_i4|m.12336,lcl|c229340_g1_i1|m.14173,lcl|c232221_g3_i2|m.17155,lcl|c242839_g1_i1|m.30268,lcl|c227202_g1_i3|m.12234,lcl|c237440_g3_i2|m.23273,lcl|c220300_g3_i1|m.6859,lcl|c228709_g4_i2|m.13577,lcl|c240857_g5_i1|m.27819	
GO:0019725	cellular homeostasis	biological_process	1E0		lcl|c227562_g6_i1|m.12582,lcl|c227332_g2_i2|m.12341,lcl|c219883_g1_i2|m.6624,lcl|c244255_g3_i1|m.31943,lcl|c236035_g1_i2|m.21599	
GO:0045937	positive regulation of phosphate metabolic process	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0044723	single-organism carbohydrate metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c238826_g2_i1|m.24957,lcl|c223247_g3_i6|m.8971,lcl|c240688_g3_i1|m.27609	
GO:0032259	methylation	biological_process	1E0		lcl|c65293_g1_i1|m.32646,lcl|c233449_g1_i1|m.18576,lcl|c219564_g8_i2|m.6456	
GO:0061136	regulation of proteasomal protein catabolic process	biological_process	1E0		lcl|c204019_g3_i1|m.1367	
GO:0005996	monosaccharide metabolic process	biological_process	1E0		lcl|c238826_g2_i1|m.24957,lcl|c223247_g3_i6|m.8971	
GO:0032268	regulation of cellular protein metabolic process	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c227322_g4_i4|m.12336,lcl|c204019_g3_i1|m.1367,lcl|c242001_g1_i2|m.29236,lcl|c223077_g2_i1|m.8858	
GO:0019752	carboxylic acid metabolic process	biological_process	1E0		lcl|c241579_g2_i3|m.28729,lcl|c237215_g1_i1|m.23031,lcl|c217887_g8_i2|m.5422,lcl|c226769_g3_i1|m.11767,lcl|c230414_g1_i1|m.15275,lcl|c240688_g3_i1|m.27609,lcl|c234789_g3_i1|m.20259,lcl|c242894_g3_i1|m.30343,lcl|c227188_g1_i1|m.12222,lcl|c241916_g1_i1|m.29146,lcl|c221189_g3_i1|m.7459,lcl|c231864_g5_i1|m.16720,lcl|c227206_g2_i7|m.12247	
GO:0032269	negative regulation of cellular protein metabolic process	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c242001_g1_i2|m.29236	
GO:0032270	positive regulation of cellular protein metabolic process	biological_process	1E0		lcl|c227322_g4_i4|m.12336,lcl|c204019_g3_i1|m.1367,lcl|c223077_g2_i1|m.8858	
GO:0032271	regulation of protein polymerization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c229340_g1_i1|m.14173,lcl|c216621_g3_i1|m.4676,lcl|c240857_g5_i1|m.27819	
GO:0006006	glucose metabolic process	biological_process	1E0		lcl|c223247_g3_i6|m.8971	
GO:0032272	negative regulation of protein polymerization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c216621_g3_i1|m.4676	
GO:0032273	positive regulation of protein polymerization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c229340_g1_i1|m.14173,lcl|c240857_g5_i1|m.27819	
GO:0006011	UDP-glucose metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663	
GO:0006012	galactose metabolic process	biological_process	1E0		lcl|c238826_g2_i1|m.24957	
GO:0006986	response to unfolded protein	biological_process	1E0		lcl|c243554_g1_i5|m.31071	
GO:0042026	protein refolding	biological_process	1E0		lcl|c231068_g6_i2|m.15939	
GO:0033353	S-adenosylmethionine cycle	biological_process	1E0		lcl|c221189_g3_i1|m.7459	
GO:0044763	single-organism cellular process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c237215_g1_i1|m.23031,lcl|c217887_g8_i2|m.5422,lcl|c226769_g3_i1|m.11767,lcl|c230414_g1_i1|m.15275,lcl|c231085_g3_i1|m.15955,lcl|c234789_g3_i1|m.20259,lcl|c220936_g1_i1|m.7247,lcl|c225753_g2_i5|m.10911,lcl|c242894_g3_i1|m.30343,lcl|c224201_g3_i8|m.9658,lcl|c227562_g6_i1|m.12582,lcl|c227188_g1_i1|m.12222,lcl|c215465_g1_i1|m.4044,lcl|c234955_g3_i3|m.20445,lcl|c217096_g5_i1|m.4965,lcl|c224242_g3_i7|m.9677,lcl|c220300_g3_i1|m.6859,lcl|c239860_g1_i1|m.26440,lcl|c231859_g5_i5|m.16713,lcl|c241579_g2_i3|m.28729,lcl|c219763_g5_i3|m.6564,lcl|c227332_g2_i2|m.12341,lcl|c223454_g1_i3|m.9139,lcl|c239860_g1_i2|m.26443,lcl|c222459_g5_i1|m.8379,lcl|c232274_g1_i2|m.17209,lcl|c240688_g3_i1|m.27609,lcl|c216621_g3_i1|m.4676,lcl|c244255_g3_i1|m.31943,lcl|c221753_g3_i7|m.7844,lcl|c230880_g3_i5|m.15737,lcl|c229340_g1_i1|m.14173,lcl|c242839_g1_i1|m.30268,lcl|c219883_g1_i2|m.6624,lcl|c241916_g1_i1|m.29146,lcl|c223247_g3_i6|m.8971,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231864_g5_i1|m.16720,lcl|c231281_g6_i3|m.16097,lcl|c240857_g5_i1|m.27819,lcl|c236174_g2_i1|m.21787,lcl|c227206_g2_i7|m.12247,lcl|c240035_g1_i1|m.26689,lcl|c236035_g1_i2|m.21599	
GO:0052547	regulation of peptidase activity	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c242001_g1_i2|m.29236	
GO:0044765	single-organism transport	biological_process	1E0		lcl|c227322_g4_i4|m.12336,lcl|c234446_g3_i2|m.19850,lcl|c239887_g1_i1|m.26471,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c231085_g3_i1|m.15955,lcl|c225618_g2_i6|m.10783	
GO:0044767	single-organism developmental process	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0090501	RNA phosphodiester bond hydrolysis	biological_process	1E0		lcl|c224026_g2_i4|m.9562	
GO:0033365	protein localization to organelle	biological_process	1E0		lcl|c225618_g2_i6|m.10783	
GO:0051493	regulation of cytoskeleton organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c229340_g1_i1|m.14173,lcl|c216621_g3_i1|m.4676,lcl|c240857_g5_i1|m.27819	
GO:0051494	negative regulation of cytoskeleton organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c216621_g3_i1|m.4676	
GO:0042592	homeostatic process	biological_process	1E0		lcl|c227562_g6_i1|m.12582,lcl|c227322_g4_i4|m.12336,lcl|c227332_g2_i2|m.12341,lcl|c219883_g1_i2|m.6624,lcl|c244255_g3_i1|m.31943,lcl|c236035_g1_i2|m.21599	
GO:0051495	positive regulation of cytoskeleton organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c229340_g1_i1|m.14173,lcl|c240857_g5_i1|m.27819	
GO:0051014	actin filament severing	biological_process	1E0		lcl|c221753_g3_i7|m.7844	
GO:1901800	positive regulation of proteasomal protein catabolic process	biological_process	1E0		lcl|c204019_g3_i1|m.1367	
GO:0030042	actin filament depolymerization	biological_process	1E0		lcl|c220300_g3_i1|m.6859	
GO:0007154	cell communication	biological_process	1E0		lcl|c219763_g5_i3|m.6564,lcl|c234955_g3_i3|m.20445,lcl|c242839_g1_i1|m.30268,lcl|c217096_g5_i1|m.4965,lcl|c236174_g2_i1|m.21787	
GO:0098655	cation transmembrane transport	biological_process	1E0		lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0042989	sequestering of actin monomers	biological_process	1E0		lcl|c216621_g3_i1|m.4676	
GO:0030036	actin cytoskeleton organization	biological_process	1E0		lcl|c231859_g5_i5|m.16713,lcl|c221753_g3_i7|m.7844,lcl|c229340_g1_i1|m.14173,lcl|c220300_g3_i1|m.6859,lcl|c240857_g5_i1|m.27819	
GO:0098660	inorganic ion transmembrane transport	biological_process	1E0		lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0098662	inorganic cation transmembrane transport	biological_process	1E0		lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0030832	regulation of actin filament length	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c229340_g1_i1|m.14173,lcl|c216621_g3_i1|m.4676,lcl|c240857_g5_i1|m.27819	
GO:0007164	establishment of tissue polarity	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0007166	cell surface receptor signaling pathway	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0007167	enzyme linked receptor protein signaling pathway	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0008610	lipid biosynthetic process	biological_process	1E0		lcl|c239860_g1_i2|m.26443,lcl|c239860_g1_i1|m.26440	
GO:0008614	pyridoxine metabolic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737	
GO:0008615	pyridoxine biosynthetic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737	
GO:0042632	cholesterol homeostasis	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0046031	ADP metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139	
GO:0046034	ATP metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c224242_g3_i7|m.9677,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0006081	cellular aldehyde metabolic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737,lcl|c215465_g1_i1|m.4044,lcl|c223247_g3_i6|m.8971,lcl|c231864_g5_i1|m.16720,lcl|c240688_g3_i1|m.27609	
GO:0006082	organic acid metabolic process	biological_process	1E0		lcl|c241579_g2_i3|m.28729,lcl|c237215_g1_i1|m.23031,lcl|c217887_g8_i2|m.5422,lcl|c226769_g3_i1|m.11767,lcl|c230414_g1_i1|m.15275,lcl|c240688_g3_i1|m.27609,lcl|c234789_g3_i1|m.20259,lcl|c242894_g3_i1|m.30343,lcl|c227188_g1_i1|m.12222,lcl|c241916_g1_i1|m.29146,lcl|c221189_g3_i1|m.7459,lcl|c231864_g5_i1|m.16720,lcl|c227206_g2_i7|m.12247	
GO:0030162	regulation of proteolysis	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c204019_g3_i1|m.1367,lcl|c242001_g1_i2|m.29236	
GO:0030163	protein catabolic process	biological_process	1E0		lcl|c224042_g7_i2|m.9570,lcl|c219636_g2_i1|m.6494,lcl|c219583_g2_i1|m.6468,lcl|c212126_g1_i2|m.2626,lcl|c243149_g1_i2|m.30670	
GO:0006083	acetate metabolic process	biological_process	1E0		lcl|c241579_g2_i3|m.28729	
GO:0006084	acetyl-CoA metabolic process	biological_process	1E0		lcl|c227188_g1_i1|m.12222,lcl|c241579_g2_i3|m.28729	
GO:0006085	acetyl-CoA biosynthetic process	biological_process	1E0		lcl|c227188_g1_i1|m.12222,lcl|c241579_g2_i3|m.28729	
GO:0006086	acetyl-CoA biosynthetic process from pyruvate	biological_process	1E0		lcl|c227188_g1_i1|m.12222	
GO:0006089	lactate metabolic process	biological_process	1E0		lcl|c231864_g5_i1|m.16720	
GO:0006090	pyruvate metabolic process	biological_process	1E0		lcl|c227188_g1_i1|m.12222	
GO:0006091	generation of precursor metabolites and energy	biological_process	1E0		lcl|c222459_g5_i1|m.8379,lcl|c226769_g3_i1|m.11767,lcl|c234789_g3_i1|m.20259,lcl|c220936_g1_i1|m.7247,lcl|c227206_g2_i7|m.12247,lcl|c240035_g1_i1|m.26689,lcl|c236035_g1_i2|m.21599	
GO:0006098	pentose-phosphate shunt	biological_process	1E0		lcl|c215465_g1_i1|m.4044,lcl|c223247_g3_i6|m.8971,lcl|c240688_g3_i1|m.27609	
GO:0006099	tricarboxylic acid cycle	biological_process	1E0		lcl|c226769_g3_i1|m.11767,lcl|c234789_g3_i1|m.20259,lcl|c227206_g2_i7|m.12247	
GO:0006101	citrate metabolic process	biological_process	1E0		lcl|c226769_g3_i1|m.11767,lcl|c234789_g3_i1|m.20259,lcl|c227206_g2_i7|m.12247	
GO:0008652	cellular amino acid biosynthetic process	biological_process	1E0		lcl|c237215_g1_i1|m.23031,lcl|c221189_g3_i1|m.7459	
GO:0006102	isocitrate metabolic process	biological_process	1E0		lcl|c226769_g3_i1|m.11767	
GO:0008654	phospholipid biosynthetic process	biological_process	1E0		lcl|c239860_g1_i2|m.26443,lcl|c239860_g1_i1|m.26440	
GO:0009719	response to endogenous stimulus	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0016055	Wnt signaling pathway	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0031323	regulation of cellular metabolic process	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c227322_g4_i4|m.12336,lcl|c204019_g3_i1|m.1367,lcl|c232221_g3_i2|m.17155,lcl|c242001_g1_i2|m.29236,lcl|c223077_g2_i1|m.8858	
GO:0031324	negative regulation of cellular metabolic process	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c242001_g1_i2|m.29236	
GO:0055114	oxidation-reduction process	biological_process	1E0		lcl|c243506_g1_i6|m.31041,lcl|c238919_g4_i6|m.25079,lcl|c244407_g1_i3|m.32143,lcl|c226769_g3_i1|m.11767,lcl|c243349_g1_i4|m.30872,lcl|c230414_g1_i1|m.15275,lcl|c234789_g3_i1|m.20259,lcl|c220936_g1_i1|m.7247,lcl|c227562_g6_i1|m.12582,lcl|c227188_g1_i1|m.12222,lcl|c226216_g1_i2|m.11298,lcl|c232783_g1_i1|m.17764,lcl|c241909_g2_i2|m.29132,lcl|c239684_g3_i6|m.26167,lcl|c241174_g2_i10|m.28286,lcl|c229881_g6_i6|m.14719,lcl|c236486_g1_i1|m.22162,lcl|c222459_g5_i1|m.8379,lcl|c240688_g3_i1|m.27609,lcl|c219495_g3_i10|m.6406,lcl|c230880_g3_i5|m.15737,lcl|c216942_g4_i3|m.4860,lcl|c223247_g3_i6|m.8971,lcl|c230862_g3_i1|m.15714,lcl|c227206_g2_i7|m.12247,lcl|c240035_g1_i1|m.26689,lcl|c236035_g1_i2|m.21599	
GO:0031325	positive regulation of cellular metabolic process	biological_process	1E0		lcl|c227322_g4_i4|m.12336,lcl|c204019_g3_i1|m.1367,lcl|c232221_g3_i2|m.17155,lcl|c223077_g2_i1|m.8858	
GO:0098754	detoxification	biological_process	1E0		lcl|c227562_g6_i1|m.12582,lcl|c243506_g1_i6|m.31041,lcl|c236486_g1_i1|m.22162,lcl|c238919_g4_i6|m.25079,lcl|c241909_g2_i2|m.29132,lcl|c239684_g3_i6|m.26167	
GO:0031326	regulation of cellular biosynthetic process	biological_process	1E0		lcl|c232221_g3_i2|m.17155,lcl|c223077_g2_i1|m.8858	
GO:0022904	respiratory electron transport chain	biological_process	1E0		lcl|c220936_g1_i1|m.7247	
